시군구,번지,아파트명,좌표X,좌표Y
서울특별시 금천구 독산동,1003-21,태영,126.8904927,37.4662042
서울특별시 금천구 독산동,1093-4,한신,126.8880319,37.4565294
서울특별시 금천구 독산동,987-11,한아,126.9002522,37.4734538
서울특별시 금천구 독산동,994-33,한아101,126.905624,37.4722021
서울특별시 금천구 독산동,994-73,한아102,126.9060242,37.4721565
서울특별시 금천구 독산동,147-76,한아프라임101동,126.8965826,37.4754489
서울특별시 금천구 독산동,917-3,해찬,126.9067243,37.4691562
서울특별시 금천구 독산동,1069,호정타워,126.9002881,37.4611798
서울특별시 금천구 독산동,894-20,힐탑,126.9080803,37.4769923
서울특별시 금천구 시흥동,791-40,SM엘루이,126.9023489,37.445999
서울특별시 금천구 시흥동,956-6,거상센스빌,126.9053583,37.4400932
서울특별시 금천구 시흥동,929-33,건우한마음,126.9096479,37.4468657
서울특별시 금천구 시흥동,820-12,경남,126.9066513,37.4546075
서울특별시 금천구 시흥동,1013,관악산벽산타운5,126.918782,37.4482685
서울특별시 금천구 시흥동,1008,금강,126.9081191,37.4631646
서울특별시 금천구 시흥동,1014,금광,126.911537,37.4510142
서울특별시 금천구 시흥동,898-17,금천,126.9046415,37.4510295
서울특별시 금천구 시흥동,384-12,남서울건영2,126.9107073,37.4493774
서울특별시 금천구 시흥동,989-11,대도훼미리,126.9003174,37.4490299
서울특별시 금천구 시흥동,1002-1,럭키남서울,126.8993827,37.4504283
서울특별시 금천구 시흥동,961-4,메르시대신,126.9050437,37.4389183
서울특별시 금천구 시흥동,109-1,무지개,126.8982913,37.4560701
서울특별시 금천구 시흥동,946-2,백운,126.9065633,37.4423181
서울특별시 금천구 시흥동,1012,백운한비치,126.9118653,37.4514456
서울특별시 금천구 시흥동,1018,백운한비치Ⅱ,126.9097237,37.4534953
서울특별시 금천구 시흥동,1010,벽산,126.9189099,37.4515704
서울특별시 금천구 시흥동,1006,벽산3,126.9177748,37.4531088
서울특별시 금천구 시흥동,948-9,보르미,126.9067686,37.4412206
서울특별시 금천구 시흥동,999-1,산호시티빌,126.8995362,37.4561414
서울특별시 금천구 시흥동,5-13,삼익,126.9094589,37.4632836
서울특별시 금천구 시흥동,산173-8,성지,126.8979308,37.4509225
서울특별시 금천구 시흥동,797-2,세종,126.9104363,37.4613928
서울특별시 금천구 시흥동,558-17,쉼터빌리지,126.8974906,37.4506288
서울특별시 금천구 시흥동,989-9,스카이,126.9002788,37.4495484
서울특별시 금천구 시흥동,817-29,시흥,126.9077447,37.4558768
서울특별시 금천구 시흥동,806,시흥동월드메르디앙,126.9071306,37.4597256
서울특별시 금천구 시흥동,823,신세계,126.9074145,37.4542274
서울특별시 금천구 시흥동,200-4,신화,126.911059,37.4527739
서울특별시 금천구 시흥동,992-12,영광,126.9002641,37.4530901
서울특별시 금천구 시흥동,798-64,오성로얄,126.9084255,37.4609643
서울특별시 금천구 시흥동,882-61,와이즈플레이스,126.9009851,37.4550194
서울특별시 금천구 시흥동,1011,우방,126.9137468,37.449354
서울특별시 금천구 시흥동,795-5,우성,126.9094744,37.4620388
서울특별시 금천구 시흥동,3-3,유승셀르빌,126.9128046,37.4623382
서울특별시 금천구 시흥동,902-7,청우그린,126.9032641,37.4505829
서울특별시 금천구 시흥동,977-11,칠성,126.905206,37.4344537
서울특별시 금천구 시흥동,268-46,탑스빌,126.9158102,37.4488551
서울특별시 금천구 시흥동,3-28,하나어울림,126.9135182,37.4615754
서울특별시 금천구 시흥동,796-7,한빛로얄,126.909751,37.4618823
서울특별시 금천구 시흥동,1016,한빛무궁화101동,126.9078192,37.4603369
서울특별시 금천구 시흥동,209,현대,126.9106805,37.4540275
서울특별시 금천구 시흥동,960-6,힐캐슬,126.9053667,37.439173
서울특별시 노원구 공릉동,670-7,67디벨리움,127.0765771,37.6183056
서울특별시 노원구 공릉동,404-3,건영,127.0714271,37.6244439
서울특별시 노원구 공릉동,744,건영장미,127.0753799,37.629225
서울특별시 노원구 공릉동,749,공릉2신도브래뉴,127.0719326,37.6256835
서울특별시 노원구 공릉동,743,공릉동한보에센시티,127.0803094,37.6280939
서울특별시 노원구 공릉동,752,광덕파크빌,127.0774455,37.6225436
서울특별시 노원구 공릉동,753,길성그랑프리텔,127.0708888,37.6279451
서울특별시 노원구 공릉동,379-5,남청파인힐,127.0714851,37.6263146
서울특별시 노원구 공릉동,750,녹주,127.0727836,37.6204406
서울특별시 노원구 공릉동,604-11,대동,127.072532,37.6198604
서울특별시 노원구 공릉동,270-71,대명,127.081305,37.620187
서울특별시 노원구 공릉동,492-1,대아2차,127.0714453,37.623339
서울특별시 노원구 공릉동,740,대아,127.0790205,37.6239805
서울특별시 노원구 공릉동,751,대주파크빌,127.0722615,37.6211799
서울특별시 노원구 공릉동,705,동부,127.0786137,37.6280819
서울특별시 노원구 공릉동,745,동신,127.0768407,37.6280868
서울특별시 노원구 공릉동,609-57,동아하이빌,127.0727308,37.6186611
서울특별시 노원구 공릉동,747,두산힐스빌,127.0798907,37.6209382
서울특별시 노원구 공릉동,575-24,라메즈,127.0733591,37.6214296
서울특별시 노원구 공릉동,593-6,백영,127.0757961,37.6208275
서울특별시 노원구 공릉동,109,비선,127.0873726,37.6257794
서울특별시 노원구 공릉동,755,비콘,127.0793672,37.6216082
서울특별시 노원구 공릉동,754,삼익2차,127.0806231,37.6260128
서울특별시 노원구 공릉동,714,삼익4단지,127.0719366,37.6298852
서울특별시 노원구 공릉동,690-2,삼익,127.0723375,37.6181002
서울특별시 노원구 공릉동,589-3,새울센스빌,127.0776843,37.6210163
서울특별시 노원구 공릉동,371-11,서일이츠뷰,127.0738447,37.6275267
서울특별시 노원구 공릉동,492-3,서진프라자,127.071852,37.6233733
서울특별시 노원구 공릉동,707,시영2단지,127.0667313,37.6305912
서울특별시 노원구 공릉동,715,시영3차,127.0686268,37.6272702
서울특별시 노원구 공릉동,379-9,신대림,127.0720254,37.6262949
서울특별시 노원구 공릉동,748,신도1차,127.0700003,37.6275472
서울특별시 노원구 공릉동,382-14,신명,127.0708775,37.6250997
서울특별시 노원구 공릉동,756,신성미소지움,127.0810367,37.6249557
서울특별시 노원구 공릉동,370-4,신원,127.0751067,37.6277644
서울특별시 노원구 공릉동,400-8,신한양,127.0720236,37.6244584
서울특별시 노원구 공릉동,568-6,씨엠,127.073314,37.6227732
서울특별시 노원구 공릉동,379-2,엘림타운,127.0712256,37.6271343
서울특별시 노원구 공릉동,757,우국리더스빌,127.0703189,37.626089
서울특별시 노원구 공릉동,108,우방,127.0873279,37.6266554
서울특별시 노원구 공릉동,91,청솔,127.0860245,37.6232757
서울특별시 노원구 공릉동,683-14,한일휴니스빌,127.0743905,37.6175151
서울특별시 노원구 공릉동,746,화랑해링턴플레이스,127.0808511,37.6239469
서울특별시 노원구 공릉동,742,효성,127.0886787,37.6206867
서울특별시 노원구 상계동,359,노원현대,127.0636584,37.6587715
서울특별시 노원구 상계동,1110,두산,127.053155,37.6773823
서울특별시 노원구 상계동,1289,상계불암대림,127.0771611,37.6632213
서울특별시 노원구 상계동,463,상계신동아,127.0675315,37.6674029
서울특별시 노원구 공릉동,569-26,우성2차,127.0729997,37.6225192
서울특별시 노원구 공릉동,351-2,주완위즈빌,127.0787677,37.6235416
서울특별시 노원구 공릉동,395-7,진명비베레,127.0737238,37.6253922
서울특별시 노원구 공릉동,585-6,진주브라운,127.0766121,37.6216159
서울특별시 노원구 공릉동,395-6,참다움,127.0740097,37.6255553
서울특별시 노원구 공릉동,380-10,청솔브레싱B동,127.0706924,37.6263176
서울특별시 노원구 공릉동,380-56,청솔브레씽A동,127.0709198,37.6263636
서울특별시 노원구 공릉동,270-47,청수대,127.0807953,37.6203381
서울특별시 노원구 공릉동,569-20,청우씨티,127.0727387,37.6222967
서울특별시 노원구 공릉동,690-23,탑스빌,127.072408,37.617175
서울특별시 노원구 공릉동,81,태강,127.0831983,37.6235004
서울특별시 노원구 공릉동,254,태릉우성,127.0848144,37.6245573
서울특별시 노원구 공릉동,759,태승훼미리,127.0762652,37.6292
서울특별시 노원구 공릉동,725,풍림,127.066827,37.6291673
서울특별시 노원구 공릉동,587-8,하나플러스,127.0776141,37.6219038
서울특별시 노원구 공릉동,222-15,하늘공원,127.0802967,37.62474
서울특별시 노원구 공릉동,408-23,한진,127.078899,37.6253434
서울특별시 노원구 공릉동,590-1,현대,127.0772405,37.6210375
서울특별시 노원구 공릉동,741,현대성우,127.0774494,37.6264863
서울특별시 노원구 공릉동,230,현대연립주택,127.083056,37.626381
서울특별시 노원구 공릉동,111,화랑타운,127.0885458,37.62362
서울특별시 노원구 상계동,1321,건영,127.0781531,37.6685554
서울특별시 노원구 상계동,95-274,공감대,127.0775249,37.6643636
서울특별시 노원구 상계동,1128,극동늘푸른,127.0572867,37.6773648
서울특별시 노원구 상계동,1270,금호타운,127.0688307,37.6672856
서울특별시 노원구 상계동,1318,노원IPARK,127.0691777,37.6597925
서울특별시 노원구 상계동,1251,노원우성,127.0652287,37.6579213
서울특별시 노원구 상계동,95-6,뉴-동부,127.0783564,37.6648522
서울특별시 노원구 상계동,1284,대동황토방,127.0712567,37.6573591
서울특별시 노원구 상계동,1021-12,대동황토빌라트,127.0578471,37.6713586
서울특별시 노원구 상계동,695,대림,127.0575392,37.6597872
서울특별시 노원구 상계동,1304,대망드림힐1,127.0583797,37.6763884
서울특별시 노원구 상계동,1302,대창센시티,127.0513995,37.6713972
서울특별시 노원구 상계동,1285,동아불암,127.0797046,37.6669605
서울특별시 노원구 상계동,1305,동양엔파트,127.0639901,37.6576329
서울특별시 노원구 상계동,1065-6,동일씨티빌,127.0522241,37.6725211
서울특별시 노원구 상계동,1303,문수해오름,127.0703456,37.653907
서울특별시 노원구 상계동,766-1,미도,127.0609584,37.6462206
서울특별시 노원구 상계동,1320,미라보,127.0812626,37.6719687
서울특별시 노원구 상계동,173-1,벽산,127.0728239,37.6614904
서울특별시 노원구 상계동,639,보람1단지,127.0649674,37.6661852
서울특별시 노원구 상계동,639,보람2단지,127.0649674,37.6661852
서울특별시 노원구 상계동,1090-2,보람그린APT101동,127.0515611,37.6744898
서울특별시 노원구 상계동,1273,북부현대,127.0504621,37.6744281
서울특별시 노원구 상계동,107-980,불암신기101동,127.0800225,37.6677754
서울특별시 노원구 상계동,1293,불암현대,127.0816312,37.667844
서울특별시 노원구 상계동,1308,비콘드림힐2,127.0579701,37.6768117
서울특별시 노원구 상계동,1310,비콘드림힐3,127.0620365,37.6593382
서울특별시 노원구 상계동,996-16,삼성,127.0579239,37.6739266
서울특별시 노원구 상계동,1055,상계1차현대,127.0527658,37.672901
서울특별시 노원구 상계동,1282,상계2차중앙하이츠,127.0683178,37.6549666
서울특별시 노원구 상계동,172,상계대림,127.0745267,37.6630519
서울특별시 노원구 상계동,1301,상계대림e편한세상,127.0509301,37.6748101
서울특별시 노원구 상계동,1295,상계우방유쉘,127.0568379,37.6719833
서울특별시 노원구 상계동,765,상계주공1,127.0607986,37.6478859
서울특별시 노원구 상계동,666,상계주공10,127.0557144,37.6630234
서울특별시 노원구 상계동,652,상계주공11,127.0558391,37.6658385
서울특별시 노원구 상계동,647,상계주공12,127.0593426,37.6661694
서울특별시 노원구 상계동,637,상계주공13,127.0622753,37.6676754
서울특별시 노원구 상계동,626,상계주공14,127.059285,37.6691705
서울특별시 노원구 상계동,1312,수락리버시티3단지,127.0542161,37.6877248
서울특별시 노원구 상계동,1276,청암2단지,127.0790041,37.6632392
서울특별시 노원구 월계동,950,녹천역두산위브,127.052573601,37.64131959
서울특별시 노원구 상계동,624,상계주공16,127.0537358,37.6687889
서울특별시 노원구 상계동,740,상계주공2,127.0585376,37.6497618
서울특별시 노원구 상계동,730-2,상계주공3,127.0606475,37.6523898
서울특별시 노원구 상계동,749-5,상계주공4,127.0622109,37.6500683
서울특별시 노원구 상계동,721,상계주공5,127.0646569,37.6527847
서울특별시 노원구 상계동,720,상계주공6,127.0647612,37.6538038
서울특별시 노원구 상계동,691,상계주공7,127.062327,37.6601648
서울특별시 노원구 상계동,670,상계주공9,127.0600478,37.6630615
서울특별시 노원구 상계동,1063,상계현대3차,127.0530338,37.6715389
서울특별시 노원구 상계동,1296,상록수1단지,127.0514634,37.677017
서울특별시 노원구 상계동,1297,상록수2단지,127.0518826,37.6782378
서울특별시 노원구 상계동,1283,성원상떼빌,127.0658741,37.6603735
서울특별시 노원구 상계동,330-29,소담빌,127.0661688,37.6564622
서울특별시 노원구 상계동,1101-2,송이월드A동,127.0521203,37.6760967
서울특별시 노원구 상계동,1101-33,송이월드B동,127.0520876,37.6758847
서울특별시 노원구 상계동,1313,수락리버시티4단지,127.0535697,37.6860597
서울특별시 노원구 상계동,1317,수락산늘푸른,127.0571306,37.6765977
서울특별시 노원구 상계동,1269,수락파크빌,127.057033,37.6793002
서울특별시 노원구 상계동,1277,수락한신,127.0601513,37.673844
서울특별시 노원구 상계동,1272,수락현대,127.0600205,37.6752847
